"","reg","month","year","name","area_sq_km","nl_count_0","nl_count_4","nl_min_0","nl_min_4","nl_max_0","nl_max_4","nl_mean_0","nl_mean_4","nl_sum_0","nl_sum_4","nl_nodata_0","nl_nodata_4","nl_median_0","nl_median_4","nl_std_0","nl_std_4","tw_count","tw_n_settlements"
"4078","UA_71",10,2013,"Cherkaska",20939.982421875,149019,149019,0,0,2471,10221,1.24375414848328,2.64109945297241,185343,393574,9,9,0,0,13.2198247909546,35.2677879333496,3678,57
"4079","UA_71",11,2013,"Cherkaska",20939.982421875,147525,147525,0,0,17623,30000,2.0506489276886,7.15844774246216,302522,1056050,1503,1503,0,6,99.566535949707,134.488723754883,5088,57
"4080","UA_71",12,2013,"Cherkaska",20939.982421875,148837,148837,0,0,21546,30000,4.5464301109314,3.97515392303467,676677,591650,191,191,0,0,115.1435546875,151.828506469727,7031,57
"4081","UA_71",1,2014,"Cherkaska",20939.982421875,144492,144492,0,0,22211,30000,6.73109245300293,4.39078998565674,972589,634434,4536,4536,0,0,143.619018554688,244.958419799805,6960,57
"4082","UA_71",2,2014,"Cherkaska",20939.982421875,144708,144708,0,0,30000,25647,6.83522701263428,6.10390567779541,989112,883284,4320,4320,0,5,196.771759033203,119.732521057129,5524,57
"4083","UA_71",3,2014,"Cherkaska",20939.982421875,149028,149028,0,0,25432,28466,2.93134164810181,3.11266350746155,436852,463874,0,0,0,0,152.750518798828,161.238098144531,6021,57
"4084","UA_71",4,2014,"Cherkaska",20939.982421875,149027,149027,0,0,22930,21204,2.94166827201843,3.36357164382935,438388,501263,1,1,0,0,144.314147949219,124.451889038086,6383,57
"4085","UA_71",5,2014,"Cherkaska",20939.982421875,149020,149020,0,0,9120,577,2.40697884559631,4.42576837539673,358688,659528,8,8,0,5,55.3127899169922,11.0905447006226,7388,57
"4086","UA_71",6,2014,"Cherkaska",20939.982421875,0,0,0,0,0,0,0,0,0,0,149028,149028,0,0,0,0,9249,57
"4087","UA_71",7,2014,"Cherkaska",20939.982421875,149017,149017,0,0,5467,863,2.13712525367737,2.95485067367554,318468,440323,11,11,0,0,34.2412109375,11.5514364242554,7350,57
"4088","UA_71",8,2014,"Cherkaska",20939.982421875,149028,149028,0,0,1187,527,1.33285021781921,1.5441460609436,198632,230121,0,0,0,0,11.1606121063232,7.86013746261597,7801,57
"4089","UA_71",9,2014,"Cherkaska",20939.982421875,149028,149028,0,0,600,1250,2.12297010421753,3.84964561462402,316382,573705,0,0,0,5,9.56040954589844,9.07437324523926,9248,57
"4090","UA_71",10,2014,"Cherkaska",20939.982421875,149028,149028,0,0,30000,23318,4.22281742095947,5.78678512573242,629318,862393,0,0,0,5,158.286819458008,110.255668640137,9451,57
"4091","UA_71",11,2014,"Cherkaska",20939.982421875,147037,147037,0,0,25445,30000,4.5056619644165,7.36283397674561,662499,1082609,1991,1991,0,5,177.141326904297,228.232025146484,8841,57
"4092","UA_71",12,2014,"Cherkaska",20939.982421875,146209,146209,0,0,30000,30000,8.77939128875732,10.3777809143066,1283626,1517325,2819,2819,6,7,203.307113647461,189.484100341797,8758,57
"4093","UA_71",1,2015,"Cherkaska",20939.982421875,144413,144413,0,0,30000,30000,7.71283054351807,10.0573492050171,1113833,1452412,4615,4615,0,6,231.412048339844,218.662155151367,9961,57
"4094","UA_71",2,2015,"Cherkaska",20939.982421875,145282,145282,0,0,25489,28721,6.67384099960327,3.78779196739197,969589,550298,3746,3746,5,0,172.450973510742,165.819885253906,8265,57
"4095","UA_71",3,2015,"Cherkaska",20939.982421875,148996,148996,0,0,25983,30000,2.94800519943237,3.21666359901428,439241,479270,32,32,0,0,142.458404541016,160.750625610352,9924,57
"4096","UA_71",4,2015,"Cherkaska",20939.982421875,149026,149026,0,0,25810,21650,2.67251348495483,2.71123170852661,398274,404044,2,2,0,0,146.974609375,119.228218078613,8871,57
"4097","UA_71",5,2015,"Cherkaska",20939.982421875,148876,148876,0,0,11226,608,1.90354382991791,2.43235301971436,283392,362119,152,152,0,0,59.7206802368164,9.89769077301025,3469,57
"4098","UA_71",6,2015,"Cherkaska",20939.982421875,33,33,0,0,11,11,5.18181800842285,5.18181800842285,171,171,148995,148995,6,6,3.29788303375244,3.29788303375244,2388,57
"4099","UA_71",7,2015,"Cherkaska",20939.982421875,147968,147968,0,0,3793,1341,1.8675389289856,3.77372145652771,276336,558390,1060,1060,0,0,22.0180130004883,12.7548503875732,1636,57
"4100","UA_71",8,2015,"Cherkaska",20939.982421875,149028,149028,0,0,1636,411,1.3925369977951,1.56781280040741,207527,233648,0,0,0,0,11.8117113113403,7.66495227813721,1530,57
"4101","UA_71",9,2015,"Cherkaska",20939.982421875,149026,149026,0,0,536,448,1.16340100765228,1.42617392539978,173377,212537,2,2,0,0,8.52373218536377,7.58987236022949,1617,57
"4102","UA_71",10,2015,"Cherkaska",20939.982421875,148992,148992,0,0,18916,29120,1.88440990447998,2.5776686668396,280762,384052,36,36,0,0,89.8734664916992,137.025970458984,1451,57
"4103","UA_71",11,2015,"Cherkaska",20939.982421875,148647,148647,0,0,20431,22118,2.3930721282959,4.13843536376953,355723,615166,381,381,0,0,122.814170837402,130.264846801758,1363,57
"4104","UA_71",12,2015,"Cherkaska",20939.982421875,148948,148948,0,0,19932,19546,2.52999711036682,3.14598393440247,376838,468588,80,80,0,0,121.663879394531,124.14013671875,1666,57
"4105","UA_71",1,2016,"Cherkaska",20939.982421875,145247,145247,0,0,22416,20060,9.77181625366211,4.49864721298218,1419327,653415,3781,3781,6,0,141.372528076172,124.908226013184,1437,57
"4106","UA_71",2,2016,"Cherkaska",20939.982421875,146219,146219,0,0,30000,25820,4.60572147369385,4.30346250534058,673444,629248,2809,2809,0,0,137.9443359375,123.608200073242,1261,57
"4107","UA_71",3,2016,"Cherkaska",20939.982421875,148892,148892,0,0,21646,30000,2.57302618026733,3.28492474555969,383103,489099,136,136,0,0,130.573669433594,176.345031738281,844,57
"4108","UA_71",4,2016,"Cherkaska",20939.982421875,149028,149028,0,0,21016,20270,2.9339587688446,3.22811818122864,437242,481080,0,0,0,0,144.595642089844,140.086517333984,837,57
"4109","UA_71",5,2016,"Cherkaska",20939.982421875,149021,149021,0,0,7465,465,2.04685926437378,3.18759775161743,305025,475019,7,7,0,0,50.3867149353027,9.02843189239502,856,57
"4110","UA_71",6,2016,"Cherkaska",20939.982421875,0,0,0,0,0,0,0,0,0,0,149028,149028,0,0,0,0,732,57
"4111","UA_71",7,2016,"Cherkaska",20939.982421875,148806,148806,0,0,6451,497,2.01127648353577,2.39425158500671,299290,356279,222,222,0,0,45.1522445678711,7.91718006134033,726,57
"4112","UA_71",8,2016,"Cherkaska",20939.982421875,149028,149028,0,0,2841,337,1.34286844730377,1.25537478923798,200125,187086,0,0,0,0,21.0719833374023,7.20411682128906,690,57
"4113","UA_71",9,2016,"Cherkaska",20939.982421875,149028,149028,0,0,402,350,1.0566873550415,1.19449365139008,157476,178013,0,0,0,0,7.41065216064453,7.15382146835327,768,57
"4114","UA_71",10,2016,"Cherkaska",20939.982421875,149026,149026,0,0,24471,29997,1.88739550113678,2.83361291885376,281271,422282,2,2,0,0,113.212875366211,141.920104980469,598,57
"4115","UA_71",11,2016,"Cherkaska",20939.982421875,148490,148490,0,0,24246,30000,3.49448442459106,5.05159282684326,518896,750111,538,538,0,0,166.369964599609,161.340103149414,469,57
"4116","UA_71",12,2016,"Cherkaska",20939.982421875,145632,145632,0,0,29623,30000,7.40210247039795,5.1167049407959,1077983,745156,3396,3396,5,0,162.466888427734,130.119354248047,430,57
"4117","UA_71",1,2017,"Cherkaska",20939.982421875,148905,148905,0,0,20187,27308,7.03000593185425,4.16464185714722,1046803,620136,123,123,5,0,109.257369995117,127.377342224121,452,57
"4118","UA_71",2,2017,"Cherkaska",20939.982421875,144812,144812,0,0,11281,30000,5.07018041610718,6.04541063308716,734223,875448,4216,4216,0,0,62.6227378845215,191.493835449219,306,57
"4119","UA_71",3,2017,"Cherkaska",20939.982421875,149027,149027,0,0,26990,29959,3.60185742378235,4.08396482467651,536774,608621,1,1,0,0,186.320617675781,196.55517578125,328,57
"4120","UA_71",4,2017,"Cherkaska",20939.982421875,149026,149026,0,0,16228,11202,2.29717636108398,6.57691955566406,342339,980132,2,2,0,5,77.2894515991211,61.906364440918,353,57
"4121","UA_71",5,2017,"Cherkaska",20939.982421875,148998,148998,0,0,8568,596,4.1493239402771,7.55867862701416,618241,1126228,30,30,0,7,50.609733581543,8.45536804199219,500,57
"4122","UA_71",6,2017,"Cherkaska",20939.982421875,0,0,0,0,0,0,0,0,0,0,149028,149028,0,0,0,0,448,57
"4123","UA_71",7,2017,"Cherkaska",20939.982421875,149017,149017,0,0,4317,893,1.63956463336945,2.09014415740967,244323,311467,11,11,0,0,25.7557907104492,10.748441696167,450,57
"4124","UA_71",8,2017,"Cherkaska",20939.982421875,149028,149028,0,0,1058,268,1.12851274013519,1.78118205070496,168180,265446,0,0,0,0,8.93423938751221,6.74913501739502,442,57
"4125","UA_71",9,2017,"Cherkaska",20939.982421875,149028,149028,0,0,427,371,0.985056519508362,1.05820381641388,146801,157702,0,0,0,0,7.34987878799438,6.89236974716187,254,57
"4126","UA_71",10,2017,"Cherkaska",20939.982421875,149028,149028,0,0,18458,22100,2.04288458824158,4.26264190673828,304447,635253,0,0,0,0,98.9349975585938,132.682159423828,303,57
"4127","UA_71",11,2017,"Cherkaska",20939.982421875,148965,148965,0,0,23803,26548,3.11390590667725,5.59035348892212,463863,832767,63,63,0,0,164.763610839844,183.330703735352,242,57
"4128","UA_71",12,2017,"Cherkaska",20939.982421875,130041,130041,0,0,25505,30000,3.7310848236084,5.91961002349854,485194,769792,18987,18987,0,0,186.433166503906,173.775161743164,230,57
"4129","UA_71",1,2018,"Cherkaska",20939.982421875,147030,147030,0,0,28649,30000,6.82970142364502,6.30425071716309,1004171,926914,1998,1998,0,5,159.312698364258,175.487640380859,159,57
"4130","UA_71",2,2018,"Cherkaska",20939.982421875,145559,145559,0,0,30000,25863,5.03159523010254,4.98442554473877,732394,725528,3469,3469,0,0,193.009002685547,154.807357788086,98,57
"4131","UA_71",3,2018,"Cherkaska",20939.982421875,144954,144954,0,0,26210,30000,4.72342252731323,5.25940656661987,684679,762372,4074,4074,0,0,146.274871826172,124.215782165527,144,57
"4132","UA_71",4,2018,"Cherkaska",20939.982421875,149026,149026,0,0,11533,5829,2.21391558647156,2.03709411621094,329931,303580,2,2,0,0,61.9835166931152,25.0545063018799,166,57
"4133","UA_71",5,2018,"Cherkaska",20939.982421875,148973,148973,0,0,6369,369,1.7064300775528,1.95685791969299,254212,291519,55,55,0,0,35.9747085571289,8.72365379333496,130,57
"4134","UA_71",6,2018,"Cherkaska",20939.982421875,0,0,0,0,0,0,0,0,0,0,149028,149028,0,0,0,0,106,57
"4135","UA_71",7,2018,"Cherkaska",20939.982421875,147129,147129,0,0,4286,501,1.56599986553192,1.9686940908432,230404,289652,1899,1899,0,0,22.6153507232666,8.525465965271,139,57
"4136","UA_71",8,2018,"Cherkaska",20939.982421875,149028,149028,0,0,954,336,1.30196344852448,1.46109461784363,194029,217744,0,0,0,0,8.95547294616699,7.26568174362183,166,57
"4137","UA_71",9,2018,"Cherkaska",20939.982421875,149028,149028,0,0,366,732,0.998966634273529,1.0956062078476,148874,163276,0,0,0,0,7.84521150588989,7.91676712036133,169,57
"4138","UA_71",10,2018,"Cherkaska",20939.982421875,149028,149028,0,0,13089,13584,1.47784304618835,1.69466817378998,220240,252553,0,0,0,0,68.0108871459961,72.9768218994141,220,57
"4139","UA_71",11,2018,"Cherkaska",20939.982421875,149010,149010,0,0,30000,30000,4.63236045837402,4.74442672729492,690268,706967,18,18,0,0,183.185333251953,188.975860595703,95,57
"4140","UA_71",12,2018,"Cherkaska",20939.982421875,141908,141908,0,0,23842,27488,8.63378429412842,4.30496501922607,1225203,610909,7120,7120,5,0,168.163772583008,146.095916748047,69,57
"4141","UA_71",1,2019,"Cherkaska",20939.982421875,148522,148522,0,0,28892,27753,9.43514728546143,4.3587818145752,1401327,647375,506,506,5,0,185.845169067383,155.657577514648,96,57
"4142","UA_71",2,2019,"Cherkaska",20939.982421875,144937,144937,0,0,28731,29270,5.57380104064941,7.42471551895142,807850,1076116,4091,4091,0,0,178.548522949219,230.860015869141,77,57
"4143","UA_71",3,2019,"Cherkaska",20939.982421875,149010,149010,0,0,29151,30000,3.96288180351257,3.72166299819946,590509,554565,18,18,0,0,184.449691772461,199.517974853516,65,57
"4144","UA_71",4,2019,"Cherkaska",20939.982421875,149024,149024,0,0,9937,10989,1.99733603000641,2.19719648361206,297651,327435,4,4,0,0,59.6401672363281,68.3637619018555,91,57
"4145","UA_71",5,2019,"Cherkaska",20939.982421875,147498,147498,0,0,6334,432,1.66916835308075,2.68310070037842,246199,395752,1530,1530,0,0,41.2655448913574,9.60481071472168,65,57
"4146","UA_71",6,2019,"Cherkaska",20939.982421875,0,0,0,0,0,0,0,0,0,0,149028,149028,0,0,0,0,102,57
"4147","UA_71",7,2019,"Cherkaska",20939.982421875,143165,143165,0,0,5385,749,1.53237175941467,1.27649915218353,219382,182750,5863,5863,0,0,32.866512298584,9.06553649902344,84,57
"4148","UA_71",8,2019,"Cherkaska",20939.982421875,149028,149028,0,0,504,334,1.05435216426849,15.035228729248,157128,2240670,0,0,0,15,9.36304473876953,8.58735275268555,92,57
"4149","UA_71",9,2019,"Cherkaska",20939.982421875,149026,149026,0,0,513,304,4.24753379821777,7.63095712661743,632993,1137211,2,2,0,5,9.52346324920654,10.2942428588867,90,57
"4150","UA_71",10,2019,"Cherkaska",20939.982421875,149025,149025,0,0,17474,20020,4.05595016479492,2.43567848205566,604438,362977,3,3,0,0,106.459510803223,116.796691894531,116,57
"4151","UA_71",11,2019,"Cherkaska",20939.982421875,148621,148621,0,0,19150,30000,5.4666633605957,5.25690841674805,812461,781287,407,407,0,0,160.369766235352,205.788314819336,68,57
"4152","UA_71",12,2019,"Cherkaska",20939.982421875,148915,148915,0,0,30000,27418,6.60144376754761,5.09391260147095,983054,758560,113,113,0,0,208.184478759766,180.67610168457,86,57
"4153","UA_71",1,2020,"Cherkaska",20939.982421875,147327,147327,0,0,23373,20494,3.97762131690979,5.83018732070923,586011,858944,1701,1701,0,0,148.480865478516,133.576873779297,68,57
"4154","UA_71",2,2020,"Cherkaska",20939.982421875,149013,149013,0,0,25365,30000,5.28330421447754,3.81494903564453,787281,568477,15,15,0,0,193.526412963867,180.757705688477,121,57
"4155","UA_71",3,2020,"Cherkaska",20939.982421875,140350,140350,0,0,21702,20024,2.93389391899109,2.52948331832886,411772,355013,8678,8678,0,0,149.171127319336,125.774276733398,49,57
"4156","UA_71",4,2020,"Cherkaska",20939.982421875,149027,149027,0,0,11383,3118,1.74481809139252,1.30924594402313,260025,195113,1,1,0,0,58.515323638916,16.7296104431152,62,57
"4157","UA_71",5,2020,"Cherkaska",20939.982421875,144999,144999,0,0,4258,435,1.43383753299713,1.35797488689423,207905,196905,4029,4029,0,0,28.1416339874268,8.89282131195068,70,57
"4158","UA_71",6,2020,"Cherkaska",20939.982421875,14,14,0,0,13,13,5.57142877578735,5.57142877578735,78,78,149014,149014,7.5,7.5,5.05278253555298,5.05278253555298,97,57
"4159","UA_71",7,2020,"Cherkaska",20939.982421875,149019,149019,0,0,1187,358,1.37352955341339,1.78202784061432,204682,265556,9,9,0,0,11.9806060791016,9.77561855316162,51,57
"4160","UA_71",8,2020,"Cherkaska",20939.982421875,149028,149028,0,0,307,297,1.12487590312958,1.17965078353882,167638,175801,0,0,0,0,8.94566917419434,8.42598915100098,68,57
"4161","UA_71",9,2020,"Cherkaska",20939.982421875,149028,149028,0,0,424,439,1.0573046207428,1.12137317657471,157568,167116,0,0,0,0,8.49472713470459,8.22187328338623,137,57
"4162","UA_71",10,2020,"Cherkaska",20939.982421875,149015,149015,0,0,10951,19152,1.57153308391571,2.22858095169067,234182,332092,13,13,0,0,64.9521942138672,102.95930480957,69,57
"4163","UA_71",11,2020,"Cherkaska",20939.982421875,143923,143923,0,0,19285,30000,2.17466974258423,3.4611701965332,312985,498142,5105,5105,0,0,122.906440734863,203.167755126953,75,57
"4164","UA_71",12,2020,"Cherkaska",20939.982421875,145235,145235,0,0,19285,30000,3.49714589118958,5.02689456939697,507908,730081,3793,3793,0,0,122.427505493164,195.676147460938,126,57
"4165","UA_71",1,2021,"Cherkaska",20939.982421875,148091,148091,0,0,28063,30000,8.2639799118042,4.69112253189087,1223821,694713,937,937,0,0,204.292007446289,180.176254272461,18,57
"4166","UA_71",2,2021,"Cherkaska",20939.982421875,148967,148967,0,0,30000,22634,9.10181427001953,5.4893364906311,1355870,817730,61,61,5,0,184.995208740234,108.912521362305,42,57
"4167","UA_71",3,2021,"Cherkaska",20939.982421875,146846,146846,0,0,30000,27615,6.05289888381958,3.1745433807373,888844,466169,2182,2182,0,0,243.151123046875,159.627136230469,46,57
"4168","UA_71",4,2021,"Cherkaska",20939.982421875,149026,149026,0,0,26779,26507,2.98026514053345,2.84358429908752,444137,423768,2,2,0,0,135.758560180664,132.748245239258,25,57
"4169","UA_71",5,2021,"Cherkaska",20939.982421875,149028,149028,0,0,5830,402,1.80585527420044,1.75322091579437,269123,261279,0,0,0,0,29.5269088745117,10.2865924835205,25,57
"4170","UA_71",6,2021,"Cherkaska",20939.982421875,0,0,0,0,0,0,0,0,0,0,149028,149028,0,0,0,0,35,57
"4171","UA_71",7,2021,"Cherkaska",20939.982421875,148542,148542,0,0,5301,344,1.81190502643585,1.88995027542114,269144,280737,486,486,0,0,29.2071552276611,9.60576438903809,32,57
"4172","UA_71",8,2021,"Cherkaska",20939.982421875,149028,149028,0,0,418,412,1.3862898349762,1.86003303527832,206596,277197,0,0,0,0,9.34247303009033,8.57544994354248,135,57
"4173","UA_71",9,2021,"Cherkaska",20939.982421875,149028,149028,0,0,460,436,1.20733690261841,1.41894817352295,179927,211463,0,0,0,0,9.24266719818115,8.75896739959717,189,57
"4174","UA_71",10,2021,"Cherkaska",20939.982421875,149027,149027,0,0,11217,13952,1.60252845287323,1.79771447181702,238820,267908,1,1,0,0,56.5577011108398,60.5006141662598,118,57
"4175","UA_71",11,2021,"Cherkaska",20939.982421875,148952,148952,0,0,18935,30000,2.82960271835327,3.83506774902344,421475,571241,76,76,0,0,143.256774902344,202.819396972656,68,57
"4176","UA_71",12,2021,"Cherkaska",20939.982421875,147254,147254,0,0,29381,19580,5.36911725997925,5.63447523117065,790624,829699,1774,1774,0,0,149.445068359375,130.417068481445,60,57
"4177","UA_71",1,2022,"Cherkaska",20939.982421875,145402,145402,0,0,30000,30000,6.38837862014771,6.19862842559814,928883,901293,3626,3626,0,0,170.398178100586,188.709503173828,31,57
"4178","UA_71",2,2022,"Cherkaska",20939.982421875,148210,148210,0,0,16202,17248,6.322434425354,3.64919376373291,937048,540847,818,818,0,0,118.648651123047,94.3338775634766,50,57
"4179","UA_71",3,2022,"Cherkaska",20939.982421875,149024,149024,0,0,6353,221,1.28063941001892,0.382455170154572,190846,56995,4,4,0,0,47.3921508789062,4.39608812332153,15,57
"4180","UA_71",4,2022,"Cherkaska",20939.982421875,149023,149023,0,0,5319,156,0.952007412910461,0.817759692668915,141871,121865,5,5,0,0,34.0075225830078,4.18424320220947,21,57
"4181","UA_71",5,2022,"Cherkaska",20939.982421875,149026,149026,0,0,582,186,0.380141735076904,0.470233380794525,56651,70077,2,2,0,0,5.42554140090942,4.30580425262451,32,57
"4182","UA_74",1,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4183","UA_74",2,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4184","UA_74",3,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4185","UA_74",4,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4186","UA_74",5,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4187","UA_74",6,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4188","UA_74",7,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4189","UA_74",8,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45
"4190","UA_74",9,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,45
"4191","UA_74",10,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,45
"4192","UA_74",11,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,45
"4193","UA_74",12,2010,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,45
"4194","UA_74",1,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,45
"4195","UA_74",2,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,45
"4196","UA_74",3,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,45
"4197","UA_74",4,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,45
"4198","UA_74",5,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,45
"4199","UA_74",6,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,45
"4200","UA_74",7,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,45
"4201","UA_74",8,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,45
"4202","UA_74",9,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,45
"4203","UA_74",10,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,45
"4204","UA_74",11,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,45
"4205","UA_74",12,2011,"Chernihivska",31895.224609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,45
"4206","UA_74",1,2012,"Chernihivska",31895.224609375,236545,236545,0,0,2687,608,4.54018497467041,1.98913943767548,1073958,470521,516,516,5,0,13.6395425796509,6.0672402381897,467,45
"4207","UA_74",2,2012,"Chernihivska",31895.224609375,236921,236921,0,0,956,282,4.37007284164429,5.81073427200317,1035362,1376685,140,140,5,7,8.47083187103271,5.34094047546387,435,45
"4208","UA_74",3,2012,"Chernihivska",31895.224609375,237056,237056,0,0,1515,977,1.00964748859406,1.03873765468597,239343,246239,5,5,0,0,7.65205335617065,7.12227773666382,1035,45
"4209","UA_74",4,2012,"Chernihivska",31895.224609375,237055,237055,0,0,308,9095,0.350526243448257,0.698179721832275,83094,165507,6,6,0,0,3.1809778213501,29.7526397705078,1475,45
"4210","UA_74",5,2012,"Chernihivska",31895.224609375,234733,234733,0,0,452,1020,0.481943309307098,3.79667973518372,113128,891206,2328,2328,0,5,3.46133518218994,6.51547718048096,1140,45
"4211","UA_74",6,2012,"Chernihivska",31895.224609375,0,0,0,0,0,0,0,0,0,0,237061,237061,0,0,0,0,854,45
"4212","UA_74",7,2012,"Chernihivska",31895.224609375,221293,221293,0,0,868,1642,1.68457198143005,4.52098369598389,372784,1000462,15768,15768,0,5,6.4029393196106,11.0913257598877,847,45
"4213","UA_74",8,2012,"Chernihivska",31895.224609375,237054,237054,0,0,485,638,0.250018984079361,0.727783560752869,59268,172524,7,7,0,0,3.73325634002686,5.20057249069214,1115,45
"4214","UA_74",9,2012,"Chernihivska",31895.224609375,237056,237056,0,0,498,623,0.249177411198616,0.55525279045105,59069,131626,5,5,0,0,3.831374168396,4.86501026153564,1220,45
"4215","UA_74",10,2012,"Chernihivska",31895.224609375,237043,237043,0,0,333,552,0.201663836836815,0.603067815303802,47803,142953,18,18,0,0,3.13729405403137,4.32900381088257,1104,45
"4216","UA_74",11,2012,"Chernihivska",31895.224609375,237010,237010,0,0,355,520,0.183751747012138,1.62581324577332,43551,385334,51,51,0,0,3.06469798088074,4.91686010360718,1644,45
"4217","UA_74",12,2012,"Chernihivska",31895.224609375,237029,237029,0,0,2127,2096,1.4426589012146,1.30606377124786,341952,309575,32,32,0,0,11.0026702880859,8.13947868347168,1360,45
"4218","UA_74",1,2013,"Chernihivska",31895.224609375,236303,236303,0,0,1125,362,4.24225664138794,0.597986459732056,1002458,141306,758,758,5,0,6.82735347747803,3.65111303329468,1711,45
"4219","UA_74",2,2013,"Chernihivska",31895.224609375,236866,236866,0,0,262,115,0.748216271400452,1.25233674049377,177227,296636,195,195,0,0,2.60333371162415,2.65989422798157,1775,45
"4220","UA_74",3,2013,"Chernihivska",31895.224609375,237061,237061,0,0,1805,886,0.989622950553894,1.85889708995819,234601,440672,0,0,0,0,11.0799894332886,4.47702598571777,1857,45
"4221","UA_74",4,2013,"Chernihivska",31895.224609375,237061,237061,0,0,441,546,1.234783411026,0.761263966560364,292719,180466,0,0,0,0,3.64751625061035,3.39062643051147,1292,45
"4222","UA_74",5,2013,"Chernihivska",31895.224609375,237007,237007,0,0,437,824,0.834987998008728,3.32117605209351,197898,787142,54,54,0,5,4.69501543045044,7.58726644515991,1936,45
"4223","UA_74",6,2013,"Chernihivska",31895.224609375,0,0,0,0,0,0,0,0,0,0,237061,237061,0,0,0,0,1417,45
"4224","UA_74",7,2013,"Chernihivska",31895.224609375,214950,214950,0,0,480,941,0.958809018135071,2.19784593582153,206096,472427,22111,22111,0,0,3.7843234539032,4.8306884765625,582,45
"4225","UA_74",8,2013,"Chernihivska",31895.224609375,237048,237048,0,0,667,858,0.284187167882919,0.447808027267456,67366,106152,13,13,0,0,4.71012830734253,5.66329765319824,1437,45
"4226","UA_74",9,2013,"Chernihivska",31895.224609375,237056,237056,0,0,565,647,0.262921005487442,1.33563375473022,62327,316620,5,5,0,0,4.83500814437866,5.21237993240356,1772,45
"4227","UA_74",10,2013,"Chernihivska",31895.224609375,237036,237036,0,0,706,734,0.26203191280365,0.933891892433167,62111,221366,25,25,0,0,5.14302444458008,5.23265886306763,1767,45
"4228","UA_74",11,2013,"Chernihivska",31895.224609375,237009,237009,0,0,749,4704,0.291301161050797,4.04579162597656,69041,958889,52,52,0,5,5.68741464614868,17.0267105102539,1934,45
"4229","UA_74",12,2013,"Chernihivska",31895.224609375,236969,236969,0,0,994,1171,1.55492067337036,0.78538966178894,368468,186113,92,92,0,0,6.1245436668396,7.04048347473145,3658,45
